area,creation_date,created_as_free_user,active_date,renew_count,last_successfully_transaction,has_billed,charge_id,last_renew_attempt,user_plan,billing_count,cancelled_date,survival_days,churned
94,2015-10-01,1,2015-10-01,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-10-01,1,2015-10-01,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-18,1,3,2015-10-18,10,1
34,2015-09-30,1,2015-09-30,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
51,2015-10-02,1,2015-10-02,0,2015-10-28,1,"3,793",2015-10-28,1,0,2015-11-03,32,1
87,2015-09-28,1,2015-09-28,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
31,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-10-14,1,3,2015-10-14,10,1
99,2015-10-02,1,2015-10-02,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
51,2015-10-06,0,2015-10-06,0,2015-11-03,1,"3,793",2015-11-03,1,0,2015-11-03,28,1
62,2015-09-27,0,2015-09-27,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-10-10,1,3,2015-10-10,11,1
87,2015-10-03,1,2015-10-03,3,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
91,2015-06-03,0,2015-06-03,22,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
87,2015-10-07,1,2015-10-07,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2015-10-08,1,2015-10-08,0,2015-10-14,1,"3,793",2015-10-14,1,0,2015-10-14,6,1
84,2015-09-28,0,2015-09-28,5,2015-11-02,1,"3,793",2015-11-02,2,0,,,0
91,2015-07-05,1,2015-07-05,0,2015-08-18,1,"3,793",2015-10-17,1,4,2015-10-18,105,1
91,2015-10-15,0,2015-10-15,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
99,2015-10-10,1,2015-10-10,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-16,6,1
77,2015-09-28,1,2015-09-28,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-10-13,1,4,2015-10-13,17,1
11,2015-10-07,1,2015-10-07,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-08,0,2015-10-08,0,2015-10-08,1,"3,793",2015-10-08,1,1,2015-10-09,1,1
81,2015-10-06,1,2015-10-06,5,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
85,2015-07-05,1,2015-07-05,8,2015-10-28,1,"3,793",2015-11-04,1,2,,,0
88,2015-09-27,1,2015-09-27,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-06,40,1
92,2015-10-01,0,2015-10-01,0,2015-10-08,1,"3,793",2015-10-08,2,0,2015-10-08,7,1
81,2015-10-04,1,2015-10-04,2,2015-10-21,1,"3,793",2015-11-07,1,1,,,0
74,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-10,1,3,2015-10-10,3,1
71,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-07-04,0,2015-07-05,0,2015-08-25,1,"3,793",2015-11-04,1,3,2015-11-04,122,1
31,2015-09-25,1,2015-09-25,0,,0,"3,793",2015-11-07,1,1,,,0
48,2015-10-02,1,2015-10-02,0,2015-10-06,1,"3,793",2015-10-06,1,0,2015-10-10,8,1
91,2014-08-08,1,2014-08-08,163,2015-11-07,1,"3,795",2015-11-07,1,0,,,0
13,2014-09-20,1,2014-09-20,0,2015-08-25,1,"3,795",2015-11-04,1,4,2015-11-04,410,1
17,2015-06-29,1,2015-06-29,4,2015-09-29,1,"3,793",2015-11-07,1,1,,,0
75,2015-07-06,1,2015-07-06,0,2015-08-18,1,"3,793",2015-10-18,1,1,2015-10-18,104,1
87,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
51,2015-09-29,0,2015-09-29,0,2015-10-07,1,"3,793",2015-10-07,1,0,2015-10-07,8,1
87,2015-10-26,1,2015-10-26,0,,0,"3,793",2015-11-07,1,1,,,0
74,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-10-10,1,3,2015-10-10,6,1
21,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-11,0,2015-10-11,0,2015-10-11,1,"3,793",2015-10-11,1,1,2015-10-13,2,1
11,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-12,1,1,2015-10-12,0,1
85,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-06-16,0,2015-06-16,0,2015-08-12,1,"3,793",2015-10-11,1,1,2015-10-12,118,1
21,2015-10-05,1,2015-10-05,1,2015-10-19,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-07,0,2015-10-07,0,2015-10-14,1,"3,793",2015-10-14,2,0,2015-10-15,8,1
11,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
45,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-10-14,1,1,2015-10-14,0,1
99,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,1,2015-10-05,0,2015-10-06,1,"3,793",2015-10-06,1,0,2015-10-10,5,1
35,2015-06-30,1,2015-06-30,7,2015-09-14,1,"3,793",2015-11-07,1,1,,,0
81,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-10-18,1,2,2015-10-18,17,1
11,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
89,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-10-14,1,1,2015-10-14,0,1
11,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
84,2015-10-06,0,2015-10-06,0,2015-10-06,1,"3,793",2015-10-06,2,1,2015-10-07,1,1
11,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,0,1
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-10-12,1,1,2015-10-12,0,1
87,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-09,1,1,2015-10-09,0,1
71,2014-09-22,1,2014-09-22,87,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-18,1,3,2015-10-18,10,1
19,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-07-23,0,2015-07-23,0,2015-08-12,1,"3,793",2015-10-11,1,2,2015-10-12,81,1
11,2015-10-06,0,2015-10-06,2,2015-10-20,1,"3,793",2015-11-07,1,1,,,0
45,2015-10-02,1,2015-10-02,0,2015-10-13,1,"3,793",2015-10-13,1,0,2015-10-14,12,1
81,2014-08-25,1,2014-08-25,64,2015-11-01,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,2,2015-10-10,0,1
87,2015-10-01,1,2015-10-27,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-08,1,1,2015-10-08,0,1
89,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-09-24,1,2015-09-24,0,,0,"3,793",2015-10-05,1,3,2015-10-05,11,1
83,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-14,0,2015-10-14,0,2015-10-14,1,"3,793",2015-10-14,1,1,2015-10-14,0,1
21,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
94,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-10-05,1,1,2015-10-05,0,1
83,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-10,0,2015-10-10,0,2015-10-10,1,"3,793",2015-10-10,1,1,2015-10-10,0,1
21,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-11,1,2015-10-11,0,2015-10-13,1,"3,793",2015-10-13,1,0,2015-10-13,2,1
11,2014-09-15,0,2014-09-15,254,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
34,2015-07-04,1,2015-07-04,0,2015-08-05,1,"3,793",2015-10-05,1,1,2015-10-05,93,1
41,2014-09-08,0,2014-09-08,89,2015-10-08,1,"3,795",2015-11-07,1,1,,,0
16,2014-09-17,1,2014-09-17,82,2015-11-02,1,"3,795",2015-11-07,1,1,,,0
85,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
86,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-09-26,1,2015-09-26,3,2015-10-23,1,"3,793",2015-11-07,1,1,,,0
75,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-02,1,2015-10-02,1,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
88,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
38,2015-07-03,1,2015-07-03,2,2015-08-31,1,"3,793",2015-11-07,1,1,,,0
81,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-07-01,1,2015-07-01,2,2015-09-22,1,"3,793",2015-11-07,1,1,,,0
87,2015-10-26,1,2015-10-26,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-05,1,2015-10-05,2,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
77,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
74,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
74,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-07,0,2015-10-07,3,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
33,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
71,2015-09-25,1,2015-09-25,3,2015-10-27,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-09-26,1,2015-09-26,0,,0,"3,793",2015-11-07,1,1,,,0
11,2015-09-29,1,2015-09-29,0,,0,"3,793",2015-11-07,1,1,,,0
51,2015-09-27,0,2015-09-27,0,2015-09-27,1,"3,793",2015-11-07,1,1,,,0
42,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
31,2015-10-04,1,2015-10-04,0,,0,"3,793",2015-11-07,1,1,,,0
18,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
12,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-11-07,1,1,,,0
41,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-05,1,2015-10-05,0,,0,"3,793",2015-11-07,1,1,,,0
74,2015-06-30,1,2015-06-30,5,2015-09-30,1,"3,793",2015-11-07,1,1,,,0
91,2015-09-24,1,2015-09-24,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-01,0,2015-10-01,1,2015-10-08,1,"3,793",2015-11-07,1,1,,,0
21,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-15,1,2015-10-15,0,,0,"3,793",2015-11-07,1,1,,,0
11,2014-09-12,1,2014-09-12,24,2015-09-22,1,"3,795",2015-11-07,1,1,,,0
17,2015-09-30,1,2015-09-30,3,2015-10-28,1,"3,793",2015-11-07,1,1,,,0
87,2015-10-26,1,2015-10-26,0,,0,"3,793",2015-11-07,1,1,,,0
91,2015-10-04,1,2015-10-04,3,2015-10-29,1,"3,793",2015-11-07,1,1,,,0
81,2015-07-06,1,2015-07-06,3,2015-09-16,1,"3,793",2015-11-07,1,1,,,0
99,2015-10-02,1,2015-10-02,1,2015-10-30,1,"3,793",2015-11-07,1,1,,,0
82,2015-07-03,1,2015-07-03,1,2015-08-29,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-11-07,1,1,,,0
99,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
98,2015-07-21,0,2015-07-21,3,2015-10-20,1,"3,793",2015-11-07,1,1,,,0
88,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
94,2015-07-11,1,2015-07-11,0,2015-08-26,1,"3,793",2015-11-05,1,4,2015-11-05,117,1
83,2015-10-10,1,2015-10-10,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-05,26,1
21,2015-10-15,0,2015-10-15,0,2015-10-15,1,"3,793",2015-10-25,2,4,2015-10-25,10,1
34,2014-08-22,0,2014-08-22,186,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
51,2015-09-25,1,2015-09-25,0,2015-10-25,1,"3,793",2015-10-25,1,0,2015-10-26,31,1
11,2014-08-26,1,2014-08-26,168,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
81,2015-06-06,0,2015-06-06,0,2015-08-26,1,"3,793",2015-11-05,1,4,2015-11-05,152,1
87,2014-08-07,1,2014-08-07,103,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
11,2015-10-12,0,2015-10-12,0,2015-10-26,1,"3,793",2015-10-26,1,0,2015-10-30,18,1
81,2014-09-11,0,2014-09-11,243,2015-11-06,1,"3,795",2015-11-06,1,0,,,0
33,2015-09-26,1,2015-09-26,0,2015-10-04,1,"3,793",2015-10-21,1,3,2015-10-21,25,1
21,2015-09-27,0,2015-09-27,5,2015-11-01,1,"3,793",2015-11-01,2,0,,,0
34,2015-10-09,0,2015-10-09,0,2015-10-23,1,"3,793",2015-10-23,1,0,2015-10-23,14,1
98,2015-10-03,1,2015-10-03,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-10-19,1,3,2015-10-19,17,1
71,2015-10-12,1,2015-10-12,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
47,2015-10-11,1,2015-10-11,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-12,1,1
12,2015-09-25,1,2015-09-25,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-10-31,1,4,2015-10-31,31,1
84,2015-10-12,1,2015-10-12,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-06,0,2015-10-06,0,2015-10-20,1,"3,793",2015-10-20,1,0,2015-10-20,14,1
61,2015-10-04,0,2015-10-04,4,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
11,2015-07-09,1,2015-07-09,7,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
81,2015-09-29,1,2015-09-29,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
21,2015-10-13,0,2015-10-13,0,2015-10-13,1,"3,793",2015-10-13,1,1,2015-10-15,2,1
18,2015-10-09,0,2015-10-09,4,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
84,2015-06-28,0,2015-06-28,0,2015-08-22,1,"3,793",2015-11-01,1,3,2015-11-01,126,1
21,2015-10-14,0,2015-10-14,3,2015-11-04,1,"3,793",2015-11-04,2,0,,,0
17,2015-10-01,1,2015-10-01,0,2015-10-20,1,"3,793",2015-10-20,1,0,2015-10-20,19,1
62,2015-10-15,1,2015-10-15,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-09-30,0,2015-09-30,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-01,32,1
47,2015-10-12,0,2015-10-12,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
12,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-20,1,2,2015-10-20,10,1
21,2015-10-04,1,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-05,1,2015-10-05,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-01,27,1
77,2015-10-08,0,2015-10-08,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-09-25,1,2015-09-25,0,2015-11-01,1,"3,793",2015-11-01,1,0,2015-11-01,37,1
88,2015-09-26,0,2015-09-26,3,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
61,2015-10-15,0,2015-10-15,0,2015-10-15,1,"3,793",2015-10-15,2,1,2015-10-15,0,1
37,2015-10-01,1,2015-10-01,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-02,1,4,2015-11-02,31,1
19,2015-10-08,0,2015-10-08,4,2015-11-05,1,"3,793",2015-11-05,2,0,,,0
71,2015-07-06,1,2015-07-06,3,2015-08-11,1,"3,793",2015-10-11,1,1,,,0
16,2015-10-12,0,2015-10-12,3,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
64,2015-05-31,0,2015-05-31,17,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
82,2015-10-03,0,2015-10-03,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
88,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-16,1,4,2015-10-16,10,1
84,2015-10-03,1,2015-10-03,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
98,2015-07-01,1,2015-07-01,0,2015-08-13,1,"3,793",2015-10-13,1,2,2015-10-13,104,1
45,2015-10-14,0,2015-10-14,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
61,2015-06-12,1,2015-06-12,15,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
91,2015-09-26,1,2015-09-26,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
21,2015-10-02,1,2015-10-02,0,2015-10-06,1,"3,793",2015-10-16,1,2,2015-10-16,14,1
91,2015-09-26,1,2015-09-26,5,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
11,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-10-17,1,3,2015-10-17,10,1
41,2015-10-15,0,2015-10-15,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
19,2015-10-03,1,2015-10-03,0,2015-10-07,1,"3,793",2015-10-07,1,0,2015-10-07,4,1
85,2015-10-04,0,2015-10-04,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
97,2015-07-03,1,2015-07-03,9,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
46,2015-10-02,1,2015-10-02,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
14,2015-09-25,1,2015-09-25,0,2015-10-10,1,"3,793",2015-10-10,1,0,2015-10-10,15,1
11,2015-10-07,0,2015-10-07,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
97,2015-07-01,1,2015-07-01,0,2015-08-13,1,"3,793",2015-10-13,1,2,2015-10-13,104,1
47,2015-09-30,1,2015-09-30,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-10-08,1,2,2015-10-08,0,1
84,2015-10-12,1,2015-10-12,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2015-08-07,1,2015-08-07,0,,0,"3,793",2015-10-07,1,1,2015-10-07,61,1
19,2015-10-03,1,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2014-08-19,1,2014-08-19,0,2015-08-12,1,"3,795",2015-10-11,1,3,2015-10-12,419,1
12,2015-10-12,1,2015-10-12,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2015-10-02,0,2015-10-02,0,2015-10-09,1,"3,793",2015-10-09,1,0,2015-10-10,8,1
86,2015-10-11,1,2015-10-11,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-10-06,0,2015-10-06,0,2015-10-13,1,"3,793",2015-10-13,2,0,2015-10-18,12,1
13,2015-10-12,1,2015-10-12,3,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
11,2015-10-11,0,2015-10-11,0,2015-10-11,1,"3,793",2015-10-11,1,1,2015-10-11,0,1
87,2015-10-09,1,2015-10-09,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
91,2015-07-05,1,2015-07-05,0,2015-08-15,1,"3,793",2015-10-14,1,4,2015-10-15,102,1
71,2015-10-02,1,2015-10-02,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,0,1
42,2015-10-08,1,2015-10-08,1,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
11,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-10-10,1,3,2015-10-10,10,1
62,2015-09-30,1,2015-09-30,1,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
85,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-10-17,1,2,2015-10-17,17,1
12,2015-10-04,0,2015-10-04,4,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
92,2015-07-03,1,2015-07-03,0,2015-08-18,1,"3,793",2015-10-18,1,1,2015-10-18,107,1
21,2015-10-06,1,2015-10-06,5,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
84,2014-08-04,0,2014-08-04,0,2015-08-06,1,"3,795",2015-10-06,1,1,2015-10-06,428,1
21,2015-09-25,0,2015-09-25,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
41,2015-06-20,0,2015-06-20,0,2015-08-14,1,"3,793",2015-10-13,1,4,2015-10-14,116,1
21,2015-10-02,1,2015-10-02,2,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
21,2015-10-03,1,2015-10-03,0,,0,"3,793",2015-10-13,1,3,2015-10-13,10,1
11,2015-09-30,1,2015-09-30,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
86,2015-10-11,1,2015-10-11,0,2015-10-11,1,"3,793",2015-10-11,1,0,2015-10-11,0,1
62,2015-10-06,1,2015-10-06,5,2015-11-04,1,"3,793",2015-11-04,1,0,,,0
21,2015-10-02,0,2015-10-02,0,2015-10-16,1,"3,793",2015-10-16,1,0,2015-10-16,14,1
86,2015-09-24,0,2015-09-24,6,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
75,2015-10-11,1,2015-10-11,0,,0,"3,793",2015-10-11,1,1,2015-10-11,0,1
84,2015-10-07,0,2015-10-07,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-10-06,1,1,2015-10-06,0,1
84,2015-09-27,1,2015-09-27,6,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
31,2015-09-30,1,2015-09-30,0,,0,"3,793",2015-10-10,1,3,2015-10-10,10,1
82,2015-10-12,1,2015-10-12,1,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
21,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-10-09,1,1,2015-10-09,0,1
88,2015-09-26,1,2015-09-26,5,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
83,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-10-10,1,1,2015-10-10,0,1
88,2015-10-03,1,2015-10-03,3,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
11,2015-10-08,1,2015-10-08,0,,0,"3,793",2015-11-07,1,1,,,0
37,2015-10-12,1,2015-10-12,1,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
71,2014-08-02,1,2014-08-02,34,2015-10-30,1,"3,795",2015-11-07,1,1,,,0
21,2015-10-02,0,2015-10-02,3,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
19,2014-08-13,0,2014-08-13,367,2015-10-11,1,"3,795",2015-11-07,1,1,,,0
34,2015-10-05,1,2015-10-05,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
21,2015-10-02,1,2015-10-02,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
51,2015-10-06,1,2015-10-06,0,,0,"3,793",2015-11-07,1,1,,,0
86,2015-10-09,1,2015-10-09,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
85,2015-09-24,0,2015-09-24,1,2015-10-04,1,"3,793",2015-11-07,1,1,,,0
14,2015-10-08,1,2015-10-08,3,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
11,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
49,2015-09-30,1,2015-09-30,2,2015-11-06,1,"3,793",2015-11-06,1,0,,,0
83,2015-07-05,1,2015-07-05,3,2015-09-01,1,"3,793",2015-11-07,1,1,,,0
11,2015-10-10,1,2015-10-10,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
31,2015-10-01,1,2015-10-01,0,,0,"3,793",2015-11-07,1,1,,,0
88,2015-09-29,0,2015-09-29,5,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
19,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
77,2015-10-03,0,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
11,2015-10-14,1,2015-10-14,0,,0,"3,793",2015-11-07,1,1,,,0
35,2015-09-29,0,2015-09-29,5,2015-11-03,1,"3,793",2015-11-03,1,0,,,0
91,2015-10-13,1,2015-10-13,0,,0,"3,793",2015-11-07,1,1,,,0
86,2015-10-11,1,2015-10-11,4,2015-11-02,1,"3,793",2015-11-02,1,0,,,0
75,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
35,2015-10-11,1,2015-10-11,4,2015-11-05,1,"3,793",2015-11-05,1,0,,,0
45,2015-10-01,1,2015-10-01,1,2015-10-20,1,"3,793",2015-11-07,1,1,,,0
22,2015-10-02,1,2015-10-02,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
87,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
87,2015-10-03,1,2015-10-03,2,2015-11-01,1,"3,793",2015-11-01,1,0,,,0
62,2015-10-09,1,2015-10-09,0,,0,"3,793",2015-11-07,1,1,,,0
73,2015-07-06,1,2015-07-06,2,2015-09-07,1,"3,793",2015-11-06,1,4,,,0
87,2015-10-02,1,2015-10-02,0,,0,"3,793",2015-11-07,1,1,,,0
84,2015-10-07,1,2015-10-07,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-09-28,0,2015-09-28,2,2015-10-12,1,"3,793",2015-11-07,1,1,,,0
48,2015-09-27,1,2015-09-27,0,,0,"3,793",2015-11-07,1,1,,,0
81,2015-05-31,1,2015-05-31,8,2015-10-17,1,"3,793",2015-11-07,1,1,,,0
38,2015-10-10,1,2015-10-10,0,,0,"3,793",2015-11-07,1,1,,,0
83,2015-10-12,1,2015-10-12,0,,0,"3,793",2015-11-07,1,1,,,0
