id,product,channel,free_user,user_plan,t,c
2947,B,CC,1,0,18,0
2650,B,GG,0,1,9,0
1476,B,CC,0,0,0,1
3583,B,II,0,0,9,0
62,B,BB,0,1,9,0
413,B,II,0,0,9,0
2659,B,GG,0,1,9,0
1509,B,GG,0,1,9,0
4177,B,CC,1,0,25,0
2780,B,CC,0,0,9,0
2645,B,GG,1,1,22,0
2875,B,HH,1,0,0,1
1939,B,HH,1,0,2,1
343,B,II,1,0,0,1
2633,B,GG,1,1,13,0
5455,B,HH,1,0,9,0
5187,B,CC,0,0,9,0
5902,A,FF,1,1,31,0
4757,A,FF,1,1,2,0
3826,A,FF,1,1,9,0
1833,B,BB,0,1,9,0
3613,A,FF,1,1,24,1
2579,B,GG,1,0,1,0
5119,B,CC,0,0,9,0
1239,B,HH,1,0,1,1
729,B,GG,1,1,28,0
4429,B,HH,0,1,9,0
2150,B,CC,0,1,7,1
412,B,II,0,0,9,0
5276,B,CC,0,0,9,0
4924,B,GG,1,1,18,0
586,A,FF,1,1,25,0
138,B,CC,1,1,10,1
2353,B,CC,1,0,0,1
4555,B,II,0,1,9,0
592,A,FF,1,1,9,0
4352,B,BB,0,0,9,0
1882,B,BB,0,0,9,0
1297,A,FF,1,1,31,0
581,A,FF,1,1,9,0
2016,B,HH,0,1,9,0
2822,B,CC,1,1,20,0
2312,B,II,1,1,8,0
3026,B,BB,1,0,9,0
5625,B,II,1,1,14,0
1255,B,II,0,0,9,0
3378,B,HH,0,0,9,0
3465,B,II,0,0,9,0
3884,A,DD,1,1,0,1
1477,B,GG,1,0,2,0
4079,B,CC,1,0,4,0
598,B,HH,1,1,20,1
2358,A,FF,1,1,31,0
2813,B,HH,1,0,0,1
3816,B,CC,1,0,0,1
1621,B,HH,1,0,1,1
1755,B,CC,1,0,0,1
2739,B,HH,1,0,0,1
4715,A,FF,1,1,29,0
867,B,CC,1,1,25,0
4980,B,GG,0,1,9,0
3396,B,HH,1,0,2,1
1673,B,CC,1,0,7,0
3061,B,HH,1,0,0,1
5576,B,II,0,1,9,0
216,B,HH,1,1,22,0
1963,B,HH,1,0,0,1
1993,B,HH,1,1,9,0
5283,B,CC,0,0,9,0
3878,B,CC,1,0,0,1
707,B,GG,1,1,3,0
1602,B,CC,1,0,14,0
3879,B,CC,1,0,0,1
3728,B,HH,1,0,2,1
1407,B,GG,0,1,9,0
5271,B,CC,0,0,9,0
431,B,CC,0,0,0,1
1468,B,GG,1,0,13,0
984,B,HH,1,0,0,1
788,B,GG,1,0,10,0
1350,A,FF,1,1,1,0
5550,B,II,0,0,9,0
2997,B,CC,1,0,0,1
1514,B,GG,1,1,10,0
2345,A,FF,1,1,31,0
5755,A,FF,1,1,2,0
1873,B,HH,1,1,2,1
2598,B,CC,1,0,0,1
1755,B,CC,0,1,9,0
5482,B,HH,1,1,9,0
2340,B,II,0,1,9,0
4313,B,BB,0,0,9,0
240,B,II,1,1,8,1
934,B,CC,1,1,1,1
3603,A,FF,1,1,0,1
3774,A,FF,1,1,9,0
3455,B,II,1,0,3,0
2578,B,CC,1,0,0,1
2453,B,CC,1,0,0,1
1959,B,HH,1,0,0,1
3010,B,BB,0,0,9,0
5657,B,II,1,0,8,0
3811,B,CC,1,0,0,1
5970,B,GG,0,1,9,0
2045,B,HH,1,0,0,1
1982,B,HH,1,0,0,1
2438,B,CC,0,2,0,1
1631,B,CC,0,0,9,0
2240,B,II,1,0,1,0
1664,B,HH,1,0,1,1
550,B,HH,1,0,3,1
3778,A,FF,1,1,9,0
2926,B,CC,1,0,0,1
3172,B,HH,1,0,3,1
2872,B,CC,0,0,9,0
1858,B,HH,1,0,0,1
4272,B,CC,0,0,9,0
3912,B,GG,1,1,16,0
3667,A,FF,1,1,24,0
2939,B,CC,1,0,7,1
574,B,HH,1,0,2,1
3714,B,HH,1,0,3,1
577,A,FF,1,1,16,0
1132,B,CC,0,0,5,1
5859,A,FF,1,1,16,0
1615,B,HH,1,0,14,1
3522,B,CC,1,0,0,1
3212,B,HH,1,0,0,1
3404,B,HH,0,1,8,1
3055,B,HH,1,1,2,1
1000,B,BB,0,0,9,0
2958,B,CC,0,0,9,0
351,B,II,1,0,1,1
5362,B,HH,1,0,9,0
1127,B,HH,0,0,9,0
3758,B,HH,1,1,17,1
1154,B,HH,1,1,10,0
846,B,HH,1,0,1,1
1484,B,GG,1,1,9,0
4128,B,CC,1,1,30,0
846,B,CC,1,1,24,0
3390,B,HH,0,0,9,0
3302,B,HH,1,0,8,0
685,B,GG,1,1,20,0
2388,B,CC,0,0,1,1
1352,A,FF,1,1,1,0
774,B,GG,1,1,6,0
3853,B,CC,1,1,0,1
727,B,BB,0,1,0,1
1954,B,HH,1,0,30,0
1995,B,HH,0,0,9,0
3767,A,FF,1,1,9,0
2371,B,CC,1,0,0,1
3501,B,II,0,1,9,0
3719,A,FF,1,1,31,0
1661,B,CC,0,0,9,0
4890,B,GG,1,0,6,0
2655,B,CC,0,1,0,1
1261,B,HH,1,1,1,1
3480,B,II,0,0,9,0
763,B,HH,0,0,0,1
257,A,DD,1,1,8,0
2128,B,CC,1,0,0,1
2505,A,FF,1,1,25,0
2594,B,CC,1,0,15,1
769,B,GG,1,1,9,0
2931,B,CC,1,1,4,0
3448,B,II,0,0,6,0
1868,B,BB,0,0,9,0
3875,B,GG,1,1,6,0
4297,B,BB,0,0,9,0
2013,B,HH,1,0,9,1
421,B,CC,1,0,0,1
1958,B,HH,1,0,0,1
3056,B,BB,0,0,9,0
365,B,AA,0,0,9,0
5741,B,II,0,0,9,0
938,B,BB,0,0,9,0
3607,A,FF,1,1,0,1
755,B,GG,1,1,10,0
548,B,HH,1,0,0,1
2022,B,HH,1,0,0,1
257,B,II,0,0,0,1
2122,B,CC,1,0,0,1
1312,A,FF,1,1,31,0
1128,B,HH,1,1,15,0
2986,B,CC,0,0,1,1
3052,B,BB,0,0,9,0
5909,A,FF,1,1,9,0
5002,B,GG,1,1,17,0
1613,B,HH,1,0,1,1
5604,B,II,0,1,9,0
2318,B,CC,1,1,24,1
3813,B,CC,1,0,0,1
2772,B,GG,0,1,9,0
3229,B,HH,1,1,2,1
5930,A,FF,1,1,9,0
2870,B,HH,1,0,0,1
1504,B,GG,0,1,9,0
4532,B,II,1,1,7,0
1480,B,CC,1,0,0,1
3649,A,FF,1,1,0,1
4411,B,HH,0,0,9,0
673,B,GG,1,1,17,0
4676,A,FF,1,1,9,0
3916,A,JJ,1,1,0,1
437,B,CC,0,0,0,1
1434,B,CC,0,0,6,1
589,B,HH,1,0,0,1
1702,B,HH,1,0,0,1
2879,B,HH,1,0,0,1
376,B,AA,0,1,9,0
4614,B,II,0,1,9,0
4807,A,FF,1,1,29,0
4234,B,CC,0,0,9,0
2274,B,II,1,0,5,0
1696,B,CC,0,0,9,0
301,B,AA,0,0,9,0
5015,B,GG,1,0,13,0
1619,B,HH,1,0,2,1
3763,B,HH,1,0,0,1
4134,B,CC,1,1,23,0
5257,B,CC,1,1,20,0
3189,B,BB,0,0,9,0
1520,B,HH,1,0,0,1
1669,B,CC,0,0,9,0
2639,B,CC,1,0,11,1
4627,B,II,1,0,7,0
3170,B,BB,0,0,9,0
656,B,GG,0,1,9,0
5587,B,II,1,1,8,0
2392,B,CC,1,0,13,1
712,B,GG,1,1,23,0
3844,A,FF,1,1,16,0
564,B,HH,1,0,0,1
2794,B,CC,0,0,9,0
2137,B,II,1,1,17,0
2958,B,CC,0,1,6,1
2848,B,CC,0,0,9,0
2837,B,HH,1,0,2,1
2420,B,CC,1,0,2,1
3067,B,BB,0,0,9,0
3329,B,CC,1,0,0,1
295,A,JJ,1,1,30,0
3070,B,BB,0,0,9,0
782,B,GG,1,1,5,0
723,B,BB,0,1,0,1
2564,B,CC,1,0,1,1
2598,B,GG,1,0,23,0
2888,B,CC,1,0,10,0
2480,B,CC,0,0,0,1
4541,B,II,0,1,9,0
2049,B,HH,1,0,5,0
1524,B,HH,1,0,0,1
105,B,CC,1,0,0,1
750,B,GG,1,1,23,0
1277,B,HH,1,0,2,1
2344,A,FF,1,1,25,0
380,B,CC,1,0,0,1
2121,B,CC,1,0,0,1
3499,B,II,1,1,15,0
292,B,II,1,0,20,1
3814,A,FF,1,1,25,0
4173,B,CC,1,0,23,0
1817,B,BB,1,0,9,0
3324,B,CC,1,0,4,1
3452,B,II,1,0,14,0
3182,B,HH,1,1,1,1
2117,B,HH,1,0,2,0
1611,B,HH,1,0,0,1
4171,B,CC,0,0,9,0
2085,B,CC,1,0,0,1
2249,B,II,0,0,9,0
3997,B,GG,1,1,0,1
3277,B,CC,1,1,1,1
550,A,FF,1,1,16,0
2977,B,CC,1,2,8,1
3364,B,HH,1,0,2,1
2652,B,CC,0,0,0,1
4783,A,FF,1,1,30,0
3307,B,CC,0,0,0,1
2313,B,II,0,0,9,0
3613,B,II,0,1,9,0
5757,A,FF,1,1,2,0
1062,B,HH,1,0,0,1
419,B,CC,1,0,0,1
1217,B,II,1,0,7,0
5509,B,HH,0,1,9,0
378,B,AA,0,0,9,0
1533,B,HH,1,0,0,1
2663,B,CC,1,0,0,1
3258,B,HH,1,1,21,0
1941,B,HH,0,1,9,0
1,B,BB,0,0,9,0
1387,B,HH,1,1,1,1
3622,A,FF,1,1,0,1
4889,B,GG,1,1,23,0
1438,B,GG,0,1,9,0
2255,B,HH,1,0,0,1
915,B,CC,1,0,30,0
3106,B,BB,0,0,9,0
2366,B,CC,1,0,1,1
4481,B,II,0,0,9,0
3097,B,BB,0,0,9,0
3889,B,GG,1,1,10,0
1706,B,HH,1,0,0,1
3401,B,HH,1,0,9,0
4371,B,HH,1,1,9,0
4684,A,FF,1,1,29,0
1736,B,CC,1,0,0,1
464,B,CC,1,0,0,1
1641,B,CC,1,0,21,0
3572,B,II,0,0,9,0
223,A,DD,1,1,13,0
3617,B,II,0,1,9,0
8,B,CC,1,0,1,1
1160,B,CC,1,0,0,1
1057,B,HH,1,1,9,0
1588,B,HH,1,0,0,1
3833,B,CC,1,0,0,1
2611,B,CC,1,1,13,1
1643,B,CC,0,0,9,0
4408,B,HH,1,1,9,0
4436,B,HH,1,1,5,0
3410,B,HH,1,0,15,1
2323,B,II,1,1,22,0
3562,B,II,0,0,9,0
3995,B,GG,1,0,1,1
1144,B,HH,1,1,22,0
3089,B,BB,0,0,9,0
91,B,BB,0,0,9,0
1367,B,HH,1,0,0,1
554,A,FF,1,1,24,0
2262,B,HH,1,0,1,1
397,B,II,0,0,9,0
4835,A,FF,1,1,24,0
2743,B,HH,1,0,0,1
2692,B,GG,1,1,8,0
883,B,CC,1,0,0,1
4876,A,FF,1,1,2,0
2667,B,CC,1,0,0,1
715,B,GG,1,1,9,0
5033,B,GG,1,1,9,0
207,B,HH,1,0,10,0
1509,B,HH,1,0,0,1
3420,B,HH,1,0,23,0
4464,B,II,0,0,9,0
5054,B,GG,0,1,9,0
1889,B,BB,0,0,9,0
540,B,HH,1,0,0,1
1607,B,CC,0,1,9,0
3368,B,HH,1,0,1,1
389,B,CC,1,0,0,1
3905,B,GG,0,1,9,0
3551,B,CC,1,1,11,1
312,B,II,1,1,4,1
3904,B,GG,1,1,18,0
968,B,BB,0,0,9,0
5680,B,II,1,1,6,0
2248,B,HH,1,0,1,1
3458,B,CC,1,1,1,1
1567,B,GG,0,1,9,0
3553,B,CC,1,0,16,1
2338,B,CC,1,0,1,1
3704,A,FF,1,1,27,0
1437,B,CC,0,0,6,1
2754,B,HH,1,0,0,1
1054,B,HH,1,0,0,1
415,B,II,1,0,9,0
340,B,II,1,0,0,1
2125,B,HH,1,1,22,0
1287,B,HH,1,0,0,1
3560,B,CC,1,0,0,1
622,B,CC,1,0,1,1
805,B,HH,1,0,0,1
1826,B,BB,0,0,9,0
1068,B,HH,1,0,0,1
1341,A,FF,1,1,1,0
1377,B,GG,1,1,22,0
1278,B,HH,1,0,2,1
5025,B,GG,0,0,9,0
549,A,FF,1,1,22,0
1820,B,BB,0,0,9,0
5807,A,FF,1,1,4,0
4524,B,II,0,0,9,0
5730,B,II,0,0,9,0
2629,B,CC,0,1,4,1
3424,B,HH,1,0,1,1
3138,B,BB,0,0,9,0
2320,B,CC,0,0,5,1
857,B,HH,1,0,0,1
3149,B,BB,0,0,9,0
4120,B,CC,0,1,9,0
3996,B,GG,1,0,0,1
2506,A,FF,1,1,31,0
1794,B,CC,1,0,0,1
3349,B,HH,0,1,9,0
822,B,HH,1,0,0,1
1544,B,GG,0,1,9,0
251,B,II,1,0,2,1
355,B,AA,0,0,9,0
3435,B,II,0,0,9,0
156,B,CC,0,0,0,1
2223,B,HH,1,0,0,1
2553,B,CC,1,0,1,1
2076,B,CC,1,0,0,1
4995,B,GG,1,0,6,0
3572,A,FF,1,1,0,1
623,B,CC,1,0,0,1
2093,B,CC,1,0,0,1
3941,B,GG,1,1,17,1
377,B,AA,0,0,9,0
2232,B,II,1,1,17,0
552,B,HH,1,0,0,1
4311,B,BB,0,0,9,0
1408,B,CC,0,1,3,1
155,B,HH,1,1,18,0
1159,B,CC,1,0,0,1
5104,B,GG,1,1,5,0
230,B,II,1,0,0,1
972,B,BB,0,0,9,0
820,B,HH,1,0,0,1
209,B,CC,0,0,0,1
3828,A,FF,1,1,9,0
1761,B,CC,0,0,9,0
5669,B,II,1,0,7,0
3042,B,BB,0,1,9,0
1211,B,HH,1,0,0,1
3475,B,II,0,1,9,0
501,B,HH,1,1,2,1
2566,B,GG,1,0,4,0
1532,B,HH,1,0,0,1
5833,A,FF,1,1,4,0
4292,B,BB,0,0,9,0
5318,B,HH,1,0,8,0
5610,B,II,0,1,9,0
288,A,JJ,1,1,31,0
2860,B,CC,1,1,20,0
4752,A,FF,1,1,30,0
1568,B,GG,1,1,12,0
1426,B,CC,1,0,3,1
1675,B,HH,1,0,0,1
2912,B,CC,1,1,11,0
3347,B,HH,1,1,5,0
3917,A,JJ,1,1,11,1
2744,B,GG,1,1,2,0
3857,B,CC,1,0,0,1
4215,B,CC,0,0,9,0
2272,B,CC,1,0,0,1
1251,B,II,0,0,9,0
2702,B,HH,1,1,22,1
5977,B,GG,1,1,17,0
3567,B,II,0,0,9,0
3770,B,HH,1,0,1,1
815,B,GG,1,1,2,0
3074,B,BB,0,1,9,0
5969,B,GG,1,1,10,0
4947,B,GG,1,1,17,0
4626,B,II,0,0,9,0
3049,B,HH,1,0,0,1
5733,B,II,0,0,9,0
1692,B,HH,1,0,0,1
86,B,CC,1,0,0,1
2535,A,FF,1,1,24,0
4467,B,II,1,0,1,0
1940,B,HH,0,0,9,0
3502,B,II,1,1,15,0
3670,A,FF,1,1,24,0
4579,B,II,1,0,1,0
2301,B,CC,0,0,0,1
5780,A,FF,1,1,16,0
845,B,HH,1,0,1,1
767,B,HH,1,1,5,1
568,A,FF,1,1,9,0
735,B,GG,1,1,9,0
5989,B,GG,1,1,17,0
2771,B,HH,0,1,2,1
3161,B,HH,1,0,0,1
3144,B,HH,1,0,0,1
137,B,CC,1,1,11,1
4460,B,HH,1,0,18,0
2923,B,CC,1,0,0,1
2874,B,HH,1,0,0,1
4193,B,CC,1,1,30,0
3696,B,HH,1,0,0,1
219,B,HH,1,1,26,0
205,B,CC,1,1,1,1
4347,B,BB,0,0,9,0
5842,A,FF,1,1,4,0
3575,B,II,0,0,9,0
274,B,II,0,0,4,1
2913,B,CC,0,0,9,0
488,B,AA,0,1,0,1
3478,B,CC,1,0,0,1
3494,B,CC,1,0,1,1
965,B,BB,0,1,9,0
2364,B,CC,1,0,1,1
296,B,II,1,0,10,1
1336,A,FF,1,1,16,0
2896,B,HH,1,0,1,1
2265,B,II,1,1,19,0
3387,B,HH,1,0,2,1
1781,B,CC,1,1,14,1
2809,B,HH,1,0,0,1
112,B,CC,1,0,0,1
1685,B,CC,0,0,9,0
828,B,HH,1,1,2,1
3564,B,II,1,0,3,0
2107,B,CC,1,0,0,1
2462,B,CC,1,0,19,1
1962,B,HH,1,0,5,0
264,A,DD,1,1,12,0
3482,B,CC,1,0,14,1
2899,B,HH,1,0,2,1
739,B,BB,0,0,0,1
749,B,HH,1,1,9,1
3155,B,HH,1,0,0,1
3582,A,FF,1,1,10,1
4913,B,GG,1,1,9,0
2758,B,GG,1,1,23,0
3502,B,CC,1,1,13,1
3321,B,HH,1,1,9,0
1640,B,CC,1,0,26,0
1388,B,GG,1,0,1,0
2823,B,CC,0,0,9,0
513,B,HH,1,1,18,1
3126,B,BB,0,0,9,0
4593,B,II,0,0,9,0
2373,B,CC,1,1,0,1
5205,B,CC,1,0,17,0
1492,B,CC,1,0,0,1
289,A,JJ,1,1,22,0
813,B,HH,1,0,0,1
3596,B,II,0,0,9,0
4269,B,CC,0,0,9,0
2781,B,CC,1,1,23,0
24,B,BB,1,1,9,0
1493,B,CC,1,0,5,1
2597,B,GG,1,1,3,0
4025,B,GG,1,1,16,0
5558,B,II,0,0,9,0
1754,B,CC,1,1,29,0
2737,B,GG,1,1,16,0
3256,B,HH,1,0,5,0
2493,A,FF,1,1,24,0
3066,B,HH,1,0,2,1
390,B,II,0,1,9,0
1145,B,HH,0,1,9,0
4812,A,FF,1,1,24,0
5042,B,GG,1,1,5,0
3166,B,HH,1,0,0,1
2261,B,II,0,0,9,0
2470,A,FF,1,1,9,0
2763,B,HH,1,0,0,1
163,B,HH,1,1,13,0
3640,A,FF,1,1,8,1
5448,B,HH,1,0,22,0
3323,B,CC,1,0,1,1
4002,B,GG,0,1,9,0
3798,B,CC,1,0,0,1
1379,B,GG,1,1,17,0
167,B,CC,1,1,5,1
4468,B,II,0,0,9,0
932,B,CC,1,0,6,1
2777,B,HH,1,0,2,1
4459,B,HH,0,1,9,0
3973,B,GG,1,1,0,1
3999,B,GG,1,0,6,0
1418,B,GG,1,1,16,0
4207,B,CC,0,0,9,0
1263,A,FF,1,1,27,0
2370,B,CC,1,1,10,1
113,B,HH,1,1,30,0
4035,B,GG,1,1,3,0
2518,A,FF,1,1,1,0
3498,B,II,0,0,9,0
3547,B,CC,0,0,0,1
2932,B,CC,0,0,9,0
1674,B,CC,0,0,9,0
5517,B,HH,1,1,5,0
1180,B,II,0,1,9,0
3071,B,BB,0,0,9,0
670,B,GG,1,1,24,0
1535,B,GG,1,1,18,0
4810,A,FF,1,1,31,0
1069,B,HH,1,0,1,1
2534,B,CC,0,0,0,1
1291,B,HH,1,0,0,1
1351,A,FF,1,1,25,0
305,B,II,1,0,0,1
5209,B,CC,0,0,9,0
1052,B,HH,1,0,5,0
2051,B,HH,1,0,1,1
2999,B,CC,0,1,6,1
3780,A,FF,1,1,9,0
3090,B,HH,1,0,0,1
3807,B,CC,1,0,0,1
4266,B,CC,0,0,9,0
206,B,HH,0,0,9,0
4049,B,GG,1,0,1,0
116,B,HH,0,0,9,0
2735,B,GG,0,1,9,0
692,B,GG,1,0,3,0
4507,B,II,1,1,14,0
1629,B,HH,1,0,0,1
3285,B,HH,0,0,9,0
5613,B,II,0,1,9,0
1362,B,HH,1,0,0,1
479,B,CC,0,0,6,1
4643,B,II,0,0,9,0
5121,B,CC,0,0,9,0
2138,B,II,1,1,5,0
2408,B,CC,0,1,5,1
1837,B,BB,0,0,9,0
2199,B,HH,1,0,0,1
2423,B,CC,1,0,0,1
4290,B,BB,0,0,9,0
1549,B,HH,1,0,0,1
3955,B,GG,1,0,0,1
2727,B,GG,1,1,23,0
3870,B,CC,1,1,1,1
3321,B,CC,1,0,0,1
595,B,HH,1,0,0,1
2019,B,HH,1,0,5,0
3518,B,II,0,1,9,0
4819,A,FF,1,1,31,0
2769,B,GG,0,1,9,0
5986,B,GG,0,1,9,0
3005,B,CC,0,1,4,1
4031,B,GG,1,1,2,0
3220,B,HH,1,1,15,0
2784,B,CC,0,0,9,0
1632,B,CC,1,1,5,0
270,B,II,1,0,0,1
2325,B,CC,1,0,1,1
3063,B,HH,0,1,6,1
1150,B,CC,1,0,0,1
3530,B,II,0,0,9,0
375,B,AA,0,0,9,0
5290,B,CC,1,1,29,0
2017,B,HH,1,0,9,1
3427,B,HH,1,0,3,1
2988,B,BB,1,0,9,0
3574,A,FF,1,1,0,1
1220,B,II,0,0,9,0
3825,A,FF,1,1,30,0
3873,B,CC,1,0,0,1
1984,B,HH,1,0,0,1
5322,B,HH,0,1,9,0
5962,B,GG,0,1,9,0
1561,B,GG,1,1,16,0
5238,B,CC,0,0,9,0
2248,B,II,1,0,2,0
933,B,CC,1,0,0,1
2792,B,CC,0,0,9,0
2887,B,HH,1,0,0,1
4372,B,HH,1,1,8,0
3204,B,BB,0,0,9,0
15,B,BB,0,0,9,0
2711,B,HH,1,0,2,1
378,B,CC,0,0,0,1
4267,B,CC,0,0,9,0
5017,B,GG,0,1,9,0
206,B,CC,1,0,0,1
1721,B,CC,0,1,9,0
5512,B,HH,1,1,4,0
2832,B,CC,0,1,9,0
1338,B,HH,1,0,16,1
3335,B,CC,1,0,0,1
1022,B,BB,0,0,9,0
5850,A,FF,1,1,4,0
328,B,AA,0,0,9,0
4410,B,HH,0,1,9,0
1897,B,HH,1,0,2,1
836,B,HH,1,0,0,1
497,B,ZZ,0,0,9,0
2106,B,HH,1,1,21,0
3556,B,CC,1,0,0,1
4565,B,II,1,0,12,0
711,B,GG,1,1,30,0
1268,B,HH,1,0,1,1
3578,A,FF,1,1,23,1
5196,B,CC,1,0,31,0
2862,B,CC,1,1,24,0
5926,A,FF,1,1,9,0
3973,B,GG,0,0,9,0
1668,B,CC,0,0,9,0
5792,A,FF,1,1,25,0
5012,B,GG,1,0,17,0
1901,B,BB,0,1,9,0
1441,B,CC,0,1,5,1
1854,B,BB,0,0,9,0
3068,B,HH,1,0,2,1
3872,B,CC,1,0,0,1
1966,B,HH,1,1,31,0
1289,A,FF,1,1,16,0
4553,B,II,0,0,9,0
52,B,BB,0,0,9,0
5263,B,CC,0,0,9,0
3524,B,II,0,1,9,0
614,B,GG,1,1,2,0
2409,A,FF,1,1,31,0
3203,B,BB,0,0,9,0
418,B,CC,1,0,0,1
2852,B,CC,0,0,9,0
3311,B,CC,0,0,0,1
1752,B,CC,1,1,25,0
3299,B,CC,0,0,0,1
5259,B,CC,1,0,24,0
172,B,HH,1,1,20,0
3913,B,GG,0,1,9,0
1269,A,FF,1,1,30,0
5959,B,GG,1,1,22,0
1655,B,CC,1,1,17,0
5194,B,CC,0,0,9,0
1157,B,CC,0,0,1,1
3674,B,HH,1,0,0,1
2951,B,CC,1,0,0,1
1753,B,CC,1,1,4,1
4188,B,CC,0,0,9,0
1474,B,CC,0,0,0,1
3961,B,GG,1,0,17,0
2275,B,CC,1,0,0,1
3964,B,GG,1,1,0,1
2705,B,GG,1,1,5,0
688,B,GG,1,1,4,0
1134,B,HH,1,1,15,0
3282,B,HH,1,1,22,0
4190,B,CC,0,0,9,0
1201,B,HH,1,0,0,1
3811,A,FF,1,1,9,0
475,B,II,1,0,5,0
1556,B,GG,0,1,9,0
3416,B,HH,1,0,15,1
4914,B,GG,0,1,9,0
4962,B,GG,1,1,29,0
3899,A,DD,1,2,0,1
3754,B,HH,1,0,0,1
5963,B,GG,0,1,9,0
789,B,HH,1,0,1,1
3743,A,FF,1,1,22,0
4760,A,FF,1,1,31,0
766,B,HH,1,1,16,1
328,B,II,1,0,0,1
1661,B,HH,1,0,1,1
1969,B,HH,1,0,0,1
3236,B,HH,1,0,0,1
874,B,CC,1,0,0,1
4448,B,HH,1,1,21,0
178,B,CC,1,0,0,1
2590,B,GG,1,1,21,0
2981,B,CC,1,0,0,1
3298,B,HH,1,0,5,0
4029,B,GG,1,1,9,0
3990,B,GG,0,1,9,0
5212,B,CC,0,0,9,0
1433,B,GG,1,1,6,0
2075,B,CC,1,0,2,1
733,B,BB,0,0,0,1
2895,B,CC,1,1,20,0
3649,A,FF,1,1,25,0
4465,B,II,1,1,8,0
737,B,BB,0,0,0,1
197,B,CC,1,0,0,1
1191,B,HH,1,0,0,1
1548,B,GG,1,1,13,0
5794,A,FF,1,1,4,0
692,B,CC,0,0,3,1
4926,B,GG,1,1,9,0
883,B,CC,0,0,9,0
3863,B,GG,0,0,9,0
3745,B,HH,1,0,0,1
851,B,HH,1,0,0,1
3542,B,CC,0,1,1,1
3919,B,GG,1,1,5,0
1839,B,HH,1,0,0,1
2401,B,CC,1,0,0,1
2236,B,HH,1,1,2,1
2419,B,CC,1,0,0,1
3565,A,FF,1,1,20,1
2623,B,CC,1,1,2,1
4821,A,FF,1,1,24,0
777,B,HH,1,0,0,1
2639,B,GG,1,0,10,0
3449,B,HH,1,0,0,1
2890,B,CC,1,1,31,0
198,B,HH,1,1,27,0
299,B,AA,0,0,9,0
238,A,DD,1,2,13,0
1485,B,CC,1,0,0,1
2101,B,HH,1,1,22,0
3966,B,GG,1,1,10,0
2346,A,FF,1,1,29,0
502,A,FF,1,1,31,0
3300,B,HH,1,0,9,0
1031,B,HH,1,0,0,1
906,B,CC,0,0,9,0
1276,B,HH,1,0,2,1
3408,B,HH,1,0,0,1
3938,B,GG,1,0,22,0
3383,B,HH,1,1,8,0
2849,B,CC,0,1,9,0
1656,B,CC,0,0,9,0
3356,B,HH,1,0,1,1
193,B,HH,1,1,12,0
1759,B,CC,1,0,1,1
4925,B,GG,1,0,4,0
222,B,II,0,0,0,1
708,B,BB,0,1,0,1
4115,B,CC,0,0,9,0
4307,B,BB,0,0,9,0
1805,B,CC,1,0,15,1
506,B,HH,1,0,2,1
5241,B,CC,0,1,9,0
2614,B,GG,1,0,1,0
921,B,CC,1,1,30,0
3689,B,HH,1,1,2,1
2109,B,CC,1,0,0,1
4566,B,II,0,0,9,0
5097,B,GG,1,1,17,0
3036,B,BB,0,0,9,0
2577,B,GG,1,0,6,0
5716,B,II,0,1,9,0
5649,B,II,1,0,4,0
4470,B,II,0,0,9,0
3790,A,FF,1,1,9,0
282,A,JJ,1,1,31,0
1279,A,FF,1,1,16,0
2516,B,CC,1,0,0,1
3541,B,II,1,1,25,0
2191,B,II,0,0,9,0
1192,B,II,0,0,9,0
2949,B,CC,1,0,0,1
4068,B,GG,0,1,9,0
27,B,BB,0,1,9,0
3756,B,HH,1,0,0,1
3105,B,HH,1,0,5,1
4683,A,FF,1,1,29,0
2033,B,HH,1,1,8,0
5617,B,II,0,0,9,0
5700,B,II,1,1,21,0
1127,B,CC,1,0,0,1
2811,B,CC,0,0,9,0
5629,B,II,0,0,9,0
2252,B,II,0,1,9,0
907,B,CC,1,0,0,1
599,A,FF,1,1,25,0
1962,B,HH,1,1,4,1
665,B,GG,0,1,9,0
2015,B,HH,1,0,0,1
3012,B,CC,1,0,0,1
2104,B,HH,1,1,29,0
3007,B,BB,0,0,9,0
4633,B,II,0,0,9,0
2903,B,CC,0,0,9,0
4324,B,BB,0,0,9,0
5852,A,FF,1,1,22,0
672,B,CC,1,0,0,1
5198,B,CC,0,0,9,0
4611,B,II,0,1,9,0
3949,B,GG,1,0,17,0
2061,B,CC,1,0,0,1
2403,B,CC,1,0,1,1
1951,B,HH,1,1,9,0
2290,B,CC,0,0,0,1
1382,B,GG,1,1,17,0
5721,B,II,1,0,8,0
144,B,HH,1,1,22,0
3418,B,HH,1,0,8,0
2100,B,HH,1,0,23,0
3747,A,FF,1,1,16,0
3876,B,CC,1,1,2,1
4404,B,HH,1,1,5,0
1466,B,CC,0,0,0,1
2826,B,CC,0,0,9,0
1096,B,HH,1,1,8,0
3138,B,HH,1,0,2,1
2536,A,FF,1,1,31,0
4730,A,FF,1,1,27,0
1178,B,II,0,0,9,0
5073,B,GG,1,0,1,0
1483,B,GG,0,1,9,0
3989,B,GG,1,1,10,0
1658,B,HH,1,0,0,1
831,B,CC,0,0,9,0
5673,B,II,1,0,16,0
3788,A,FF,1,1,9,0
1913,B,HH,1,0,0,1
4278,B,CC,0,1,9,0
559,A,FF,1,1,31,0
